index,Sex,Age_group,Age_est,Ethnicity,BMI_class,sample_weight,BMI_est,Wt_est,Ht_est,IMD_q,finalWeight_10p,final_BMI_10p,final_BMI_class_10p,X,finalWeight_15p,final_BMI_15p,final_BMI_class_15p,finalWeight_20p,final_BMI_20p,final_BMI_class_20p,finalWeight_22.5p,final_BMI_22.5p,final_BMI_class_22.5p,sample_share
105,female,35-39,37,White,obese,0.780233904508195,30.77573798641449,78.0,159.2,5,73.06180909034029,28.827321709971145,overweight,209.0,69.84017957128293,27.556193171922324,overweight,66.68926073820154,26.312964294699608,overweight,65.1408353244592,25.702016412329872,overweight,9.865081017057325e-05
106,female,75-79,77,White,obese,0.865741773798472,36.26862054892358,91.0,158.4,3,86.1505348620785,34.33583581318173,obese,211.0,83.0906581946482,33.11630278265937,obese,80.07539728287745,31.914551641285584,obese,78.58480721781277,31.32046762519958,obese,0.00010946220984534438
107,male,75-79,77,White,obese,0.842028968004821,34.91214163033426,105.7,174.0,3,100.11998656202786,33.06909319660056,obese,212.0,96.61778318634552,31.91233425364828,obese,93.16341748952031,30.771375838789904,obese,91.45451664855796,30.2069350801156,obese,0.00010646402239226816
108,male,70-74,72,White,overweight,0.823119171997096,26.686672594012656,78.4,171.4,2,74.26183874344291,25.278078785403377,overweight,213.0,71.63022328537554,24.382299957306607,normal,69.039591924369,23.500471756503515,normal,67.75984241446993,23.06485624409249,normal,0.0001040731154020135
109,male,50-54,52,White,obese,0.967392140052626,31.76660396537545,92.0,170.18,2,86.69415319338516,29.93455250660713,obese,215.0,83.28301700813759,28.7567241123819,overweight,79.93248152331653,27.59982048392268,overweight,78.2803518904303,27.02935800840792,overweight,0.00012231462618763172
110,male,30-34,32,White,overweight,0.838085562729526,25.87048331661441,84.1,180.3,1,78.7685066799208,24.23043208011323,normal,217.0,75.26619587354699,23.1530661670824,normal,71.84544371904825,22.10078897869676,normal,70.1661820862781,21.584221677212685,normal,0.00010596542815919139
111,male,50-54,52,White,overweight,0.544498059709727,27.253086419753085,88.3,180.0,2,83.21138491724005,25.682526209024704,overweight,218.0,79.9310636865718,24.670081384744385,normal,76.71062554027674,23.67611899391257,normal,75.12325511803641,23.186189851245807,normal,6.884496356323817e-05
112,female,55-59,57,White,obese,0.490182468810256,31.339741774080096,92.5,171.8,2,87.14227274446031,29.52450081532805,overweight,219.0,83.6978423686391,28.35750018249524,overweight,80.31260121780443,27.21055333373689,overweight,78.64265187302877,26.644761104103765,overweight,6.197743702258661e-05
113,female,70-74,72,White,obese,0.456121435803867,36.07861281864852,78.6,147.6,2,74.39112396974599,34.14667377669909,obese,220.0,71.73151980619076,32.92587442723631,obese,69.11285772471587,31.72386812519548,obese,67.81912642509678,31.1300254960565,obese,5.767084577871479e-05
114,male,70-74,72,White,obese,0.461367668709551,34.685866547575124,101.9,171.4,2,96.43917315263585,32.82704896889908,obese,221.0,92.99593011463249,31.65499922888875,obese,89.60209001452878,30.49976581577781,obese,87.92404372510956,29.928573571857797,obese,5.833416625671359e-05
115,female,45-49,47,White,obese,0.6268763765764,35.254942767950055,84.7,155.0,1,79.58467923077883,33.12577699512126,obese,222.0,76.27373497011502,31.747652432930284,obese,73.02673765286977,30.39614470462842,obese,71.42769001562048,29.730568164670338,overweight,7.926067051012867e-05
116,male,80-84,82,White,overweight,0.425495617361298,28.43414966474237,79.3,167.0,3,75.27133090395101,26.98961271610707,overweight,225.0,72.7367624201935,26.080806920360533,overweight,70.23776869623518,25.184756963761764,overweight,69.00179151749344,24.74157966133366,normal,5.379859441404139e-05
117,male,70-74,72,White,obese,0.454396751531854,36.92488516230697,113.6,175.4,3,107.48149782350684,34.93610883983922,obese,226.0,103.62918711904764,33.68394219924344,obese,99.83037939559536,32.449166328273726,obese,97.95144692755257,31.83843247607117,obese,5.745278104230761e-05
118,female,80-84,82,White,overweight,0.482985857656347,25.450138504155124,58.8,152.0,3,55.92889512234549,24.20745114367447,normal,227.0,54.146317702369664,23.4359062077431,normal,52.386715586892834,22.674305569119127,normal,51.5156353525611,22.297279844425685,normal,6.106751563015082e-05
119,female,45-49,47,White,overweight,0.623225811682803,27.43801652892562,74.7,165.0,3,70.23031875876302,25.79626033379725,overweight,228.0,67.33825574778831,24.733978236102224,normal,64.50406318100771,23.692952499911,normal,63.109051488547735,23.180551510944987,normal,7.879910227750925e-05
120,male,55-59,57,White,obese,0.677894332880651,35.72085952531977,107.9,173.8,3,101.79269555797066,33.6990044367925,obese,229.0,97.89935656537102,32.41009419361269,obese,94.06763454380292,31.14158257106859,obese,92.17536038462438,30.51513531042532,obese,8.571125243636999e-05
121,female,60-64,62,White,overweight,0.448982208014297,26.787075140984605,70.3,162.0,3,66.42540462879035,25.310701352229213,overweight,233.0,63.95521481398284,24.369461520340973,normal,61.52705275076893,23.444235920884367,normal,60.32896469627568,22.98771707677019,normal,5.676817979436836e-05
122,male,60-64,62,White,obese,0.47835700224754,38.76330906489353,117.9,174.4,3,111.32991813946371,36.60318935546504,obese,235.0,107.1629274709348,35.233160965687986,obese,103.05732295531836,33.88331519183674,obese,101.02803026950193,33.2161218113157,obese,6.0482254808232194e-05
123,male,55-59,57,White,obese,0.855000665926845,31.729259751237773,105.1,182.0,1,99.15409695812627,29.93421596368986,obese,238.0,95.3597519700018,28.78871874471736,overweight,91.62630049766776,27.66160502888171,overweight,89.78289382832364,27.105088101776246,overweight,0.00010810413121335589
124,female,75-79,77,White,obese,0.871293657019163,31.719744134517345,89.1,167.6,4,84.3613472408727,30.03277608668522,obese,240.0,81.37070799915054,28.968103678760716,overweight,78.42389754740334,27.919034390967862,overweight,76.96723513983892,27.400460217473885,overweight,0.0001101641759795113
125,male,70-74,72,White,obese,0.781290556653829,37.7286220434741,118.2,177.0,2,111.8221075789818,35.69284291837651,obese,241.0,107.80746816938252,34.41139780056258,obese,103.84794829893129,33.14754645821165,obese,101.88928747140798,32.522355476206705,obese,9.87844106071e-05
126,female,90+,90,White,overweight,0.871293657019163,25.98261526832956,59.4,151.2,3,56.58739362761151,24.752331273800564,normal,243.0,54.85651315172544,23.995213403759973,normal,53.14622520097176,23.24710307004798,normal,52.2989009903359,22.876468407211405,normal,0.0001101641759795113
127,female,65-69,67,White,obese,0.743286353660865,30.08428868420237,79.5,162.56,3,75.14537891299753,28.43641852204265,overweight,244.0,72.37708444442966,27.388844057196405,overweight,69.65367265797259,26.35825403971548,overweight,68.30908740858384,25.849437803198104,overweight,9.397925487946469e-05
128,male,45-49,47,White,overweight,1.0986552457253,29.215241843191546,90.6,176.1,2,85.26368144022892,27.49447101233036,overweight,246.0,81.81487029451232,26.382353443968267,overweight,78.43108343295759,25.29120386884536,overweight,76.76402904465414,24.753638779220204,normal,0.000138911202733837
129,male,50-54,52,White,overweight,0.929061697452029,29.137439769844896,85.5,171.3,3,80.56919528464046,27.457076899544823,overweight,249.0,77.38899379669942,26.373299948540694,overweight,74.26746770424093,25.309518913347613,overweight,72.7290614172996,24.78524732823295,normal,0.00011746822154551478
130,male,80-84,82,White,overweight,0.798848286327993,28.272669793776547,91.4,179.8,2,86.70484505769988,26.82032225204493,overweight,250.0,83.76041632462662,25.909525082444407,overweight,80.85618143434381,25.011161033685863,overweight,79.41938771293695,24.56671908131051,normal,0.0001010043657347921
131,female,75-79,77,White,overweight,0.808227081054849,26.15830479129813,69.5,163.0,2,65.92749131682754,24.81368938116886,normal,251.0,63.68376489457948,23.969199026903336,normal,61.47259188570088,23.136961077082645,normal,60.37938630287923,22.725502014708585,normal,0.00010219019692321123
132,female,60-64,62,White,obese,0.803428722562703,43.443292714484265,115.0,162.7,4,108.47109926434118,40.97688449045784,obese,256.0,104.29250896363624,39.39834778117585,obese,100.17626666297063,37.843364136379705,obese,98.14203849120156,37.07489831103871,obese,0.00010158350455826277
133,male,60-64,62,White,overweight,0.830149153728665,29.13717041140864,85.2,171.0,4,80.4923405639694,27.52721882424316,overweight,257.0,77.48194003328435,26.49770528822008,overweight,74.5218774087877,25.48540658964731,overweight,73.06101467085091,24.98581261613861,overweight,0.00010496196858987997
134,female,70-74,72,White,overweight,0.822243824543153,29.22376991307682,75.0,160.2,2,71.01136070352736,27.66959555219185,overweight,258.0,68.49068841144545,26.68741492432425,overweight,66.00889261559813,25.72038253353648,overweight,64.78280212545499,25.24263604851575,overweight,0.00010396243867415885
135,male,75-79,77,White,overweight,0.819711276028975,26.135718955296078,75.0,169.4,2,71.13451055013522,24.788687676811698,normal,259.0,68.68423766909186,23.934825765041925,normal,66.27060438462055,23.093731882587388,normal,65.07768955451873,22.678029392758773,normal,0.00010364222961726401
136,male,40-44,42,White,obese,0.993530654189641,35.61427302975012,102.2,169.4,2,96.07014118144758,33.47816279885239,obese,260.0,92.11233230773864,32.09896039349194,obese,88.2271480640095,30.745065947043283,obese,86.3123675832243,30.077810420284766,obese,0.00012561951409544044
137,male,50-54,52,White,obese,0.779668118302981,33.2218792866941,99.2,172.8,2,93.480646288112,31.30647930066336,obese,261.0,89.81252308992691,30.0780322633768,obese,86.20724013963118,28.87063029796247,overweight,84.42863436766687,28.274978823619573,overweight,9.857927358749837e-05
138,male,70-74,72,White,overweight,0.819719706196098,25.90493289190617,77.8,173.3,2,73.69697235575951,24.538754797077303,normal,265.0,71.0860365342523,23.669395963642625,normal,68.51588660794077,22.81361753995062,normal,67.246297587761,22.390884656042424,normal,0.00010364329550636695
139,female,75-79,77,White,overweight,0.808227081054849,27.473482123063064,61.7,149.86,2,58.5920996525546,26.089611059273714,overweight,267.0,56.64932207455277,25.22454031278553,overweight,54.73354412814974,24.371491833656485,normal,53.78590584764281,23.949531973710982,normal,0.00010219019692321123
140,male,65-69,67,White,obese,0.781290556653829,33.10705691722159,98.4,172.4,3,93.04061238837484,31.30387042637274,obese,273.0,89.64439737721624,30.161200876804138,obese,86.2995607558096,29.035817783270435,overweight,84.64676718838862,28.47972905655272,overweight,9.87844106071e-05
141,female,65-69,67,White,overweight,0.777833114536254,25.963266353940583,71.2,165.6,3,67.35980216868508,24.562928163684205,normal,274.0,64.92183357700839,23.67391653575944,normal,62.52332848496751,22.799295376265896,normal,61.33909661743684,22.3674621262445,normal,9.834726033197626e-05
142,male,40-44,42,White,obese,0.76771644024614,30.42702873026169,112.4,192.2,3,105.67778949182978,28.607305489488,overweight,275.0,101.34279032854693,27.433807766295228,overweight,97.08372451681274,26.28086543695616,overweight,94.98338310971164,25.71229650157161,overweight,9.706813350964132e-05
143,male,25-29,27,White,overweight,0.59083181406875,27.738994848381395,87.1,177.2,4,81.44970199675706,25.939527716305896,overweight,280.0,77.73288832011582,24.75582306155567,normal,74.1047126647677,23.60034721984816,normal,72.32453739555004,23.033409531879794,normal,7.470328679086451e-05
144,female,35-39,37,White,obese,0.526713334503016,43.57879620166592,112.4,160.6,4,105.37006868349874,40.85320950990865,obese,281.0,100.7777880088883,39.072728516850844,obese,96.26783089877635,37.32416533375634,obese,94.04445548738892,36.46213665108153,obese,6.659630769201076e-05
145,male,70-74,72,White,overweight,0.781290556653829,27.82335470836172,82.6,172.3,3,78.22502531538,26.34966860073115,overweight,291.0,75.4487000990677,25.41447875473568,overweight,72.714960453226,24.49363362342133,normal,71.36428932004648,24.03866749711626,normal,9.87844106071e-05
146,female,80-84,82,White,overweight,0.871293657019163,25.429106074085077,63.0,157.4,2,59.884375785530175,24.171526095724104,normal,295.0,57.94419865563761,23.38839958717566,normal,56.029852395809165,22.61569936330732,normal,55.08248958191534,22.233309054019227,normal,0.0001101641759795113
147,female,55-59,57,White,overweight,0.79638096509093,28.53662891541679,71.6,158.4,1,67.5456126157102,26.920727403338223,overweight,296.0,64.94898453547157,25.885825001702457,overweight,62.39894568133798,24.86949102823451,normal,61.1416640136128,24.368393536697784,normal,0.00010069240385056619
148,male,55-59,57,White,overweight,0.817253032847156,25.48674959437534,75.4,172.0,1,71.15825625841421,24.052953034888525,normal,297.0,68.41613887456788,23.126061004112994,normal,65.72491172514238,22.216370918449968,normal,64.39858869232447,21.76804647523136,normal,0.00010333141553948359
149,female,75-79,77,White,obese,0.808227081054849,30.71211045412873,80.8,162.2,1,76.55003029585414,29.09669536773729,overweight,298.0,73.87296807955522,28.07914301031715,overweight,71.23540066172293,27.07660264068007,overweight,69.9316773258955,26.58105690934892,overweight,0.00010219019692321123
150,male,35-39,37,White,overweight,1.02818209324353,25.678104197485204,71.1,166.4,1,66.6561462690303,24.073185222207805,normal,300.0,63.7241925405448,23.01429614566412,normal,60.86359130895824,21.981176363777564,normal,59.46022911603154,21.474345412767956,normal,0.0001300007547932503
151,female,55-59,57,White,overweight,0.803147442200129,26.45498623276435,69.6,162.2,2,65.67604867856036,24.963490856518334,overweight,301.0,63.162713509215465,24.00817121135537,normal,60.69449894455923,23.07000192504088,normal,59.47756056129131,22.60744318688749,normal,0.00010154794017751403
152,male,60-64,62,White,overweight,0.829634461562842,27.925667928144225,83.0,172.4,2,78.4187831476227,26.384299969995958,overweight,302.0,75.4853941946156,25.39735002052893,overweight,72.60161299379828,24.42709078930665,normal,71.17859772934268,23.94831185277813,normal,0.00010489689220848523
153,male,35-39,37,White,obese,0.523605492638032,45.84719636152742,150.2,181.0,4,141.1066499028317,43.07153319582177,obese,303.0,135.22639635231832,41.276638793784784,obese,129.43799287451304,39.50978079866702,obese,126.579015815135,38.63710381707976,obese,6.620335999249242e-05
154,female,55-59,57,White,obese,0.425821542116844,37.42139577948382,97.0,161.0,4,91.37652367528078,35.25192842686655,obese,304.0,87.76248440837799,33.85767694470814,obese,84.2092890979971,32.4868983056198,obese,82.455987728277,31.81049640379499,obese,5.3839803519417965e-05
155,female,70-74,72,White,obese,0.429597502936072,46.84093526969997,113.7,155.8,2,107.46757171012688,44.27336473232975,obese,305.0,103.51231884564336,42.643921078850695,obese,99.61268262164872,41.03738978647154,obese,97.68415868141554,40.242896690160826,obese,5.431722649711334e-05
156,male,80-84,82,White,overweight,0.427567476530324,26.853677159400707,65.1,155.7,2,61.85458701661297,25.51494793505658,overweight,306.0,59.80019106031367,24.66751190175336,normal,57.77559600997252,23.832368708813544,normal,56.774579558587945,23.41945054265793,normal,5.4060555070202035e-05
157,male,45-49,47,White,overweight,0.529620992719503,26.975035688566624,95.3,187.96,4,89.69519413990827,25.38857358884509,overweight,310.0,86.07644607722618,24.364272873852645,normal,82.52454691802447,23.3588940010126,normal,80.7741980916625,22.86345095737614,normal,6.696394467509773e-05
158,male,70-74,72,White,overweight,0.45141412783248,27.140441975606816,89.9,182.0,4,85.11754338997031,25.696637903022072,overweight,311.0,82.08922515364415,24.78240102452728,normal,79.10633901795646,23.881879911229458,normal,77.63221820848274,23.43684887347022,normal,5.7075665612335795e-05
